"simulation","mean_words_per_extracted_text_block"
4834,333.944444444444
4835,301.166666666667
4836,307.555555555556
4837,275.444444444444
4838,292.888888888889
4839,321.194444444444
4840,243.444444444444
4841,267.361111111111
4842,344.888888888889
4843,336.888888888889
4844,331
4845,211.527777777778
4846,269.083333333333
4847,250.277777777778
4848,341.638888888889
4849,285.638888888889
4850,253.972222222222
4851,309.75
4852,268.833333333333
4853,284.666666666667
4854,290.527777777778
4855,286.583333333333
4856,349.583333333333
4857,368.972222222222
4858,351.833333333333
4859,300.861111111111
4860,351.694444444444
4861,276.694444444444
4862,310.222222222222
4863,348.861111111111
4864,330.777777777778
4865,287.333333333333
4866,310.527777777778
4867,310.083333333333
4868,300.083333333333
4869,299.583333333333
4870,317.25
4871,334.944444444444
4872,293.416666666667
4873,325.888888888889
4874,373.944444444444
4875,359.888888888889
4876,257.333333333333
4877,252.083333333333
4878,331.361111111111
4879,252.75
4880,343.472222222222
4881,331.666666666667
4882,320.138888888889
4883,363.222222222222
4884,253.527777777778
4885,317.666666666667
4886,307.75
4887,255.527777777778
4888,248.138888888889
4889,263.472222222222
4890,341.916666666667
4891,302.833333333333
4892,302.416666666667
4893,275.111111111111
4894,220.305555555556
4895,319.527777777778
4896,308.166666666667
4897,232.833333333333
4898,352.75
4899,308.027777777778
4900,245.75
4901,353.111111111111
4902,313.944444444444
4903,315
4904,247.25
4905,210.722222222222
4906,311.777777777778
4907,322.027777777778
4908,363.5
4909,227.5
4910,358.472222222222
4911,329.666666666667
4912,386.083333333333
4913,335.333333333333
4914,340.611111111111
4915,280.361111111111
4916,361.5
4917,300.222222222222
4918,371.888888888889
4919,307.333333333333
4920,332.5
4921,332.888888888889
4922,306.666666666667
4923,292.805555555556
4924,329.222222222222
4925,337.694444444444
4926,327.138888888889
4927,250.25
4928,262.416666666667
4929,272.055555555556
4930,277.972222222222
4931,235.388888888889
4932,279.444444444444
4933,232.472222222222
4934,316.055555555556
4935,276.305555555556
4936,252
4937,308.416666666667
4938,331.305555555556
4939,252.194444444444
4940,349.222222222222
4941,262.361111111111
4942,374.833333333333
4943,289.222222222222
4944,242.361111111111
4945,317.833333333333
4946,361
4947,256.527777777778
4948,408
4949,298.055555555556
4950,264.333333333333
4951,351.25
4952,344.333333333333
4953,307.75
4954,312.277777777778
4955,284.666666666667
4956,270.527777777778
4957,381.111111111111
4958,365.361111111111
4959,321.638888888889
4960,233
4961,231.194444444444
4962,272.083333333333
4963,351.527777777778
4964,248.583333333333
4965,318.027777777778
4966,333.805555555556
4967,306.305555555556
4968,310.361111111111
4969,374
4970,288.055555555556
4971,327.583333333333
4972,342.472222222222
4973,319.75
4974,351.305555555556
4975,365.916666666667
4976,283.472222222222
4977,317.444444444444
4978,224.666666666667
4979,320.638888888889
4980,321.527777777778
4981,339.888888888889
4982,348.416666666667
4983,338.25
4984,344.25
4985,330.333333333333
4986,280.111111111111
4987,274.722222222222
4988,315.777777777778
4989,329.555555555556
4990,346.638888888889
4991,302.527777777778
4992,257.194444444444
4993,375.027777777778
4994,270.888888888889
4995,277.444444444444
4996,302.694444444444
4997,278.333333333333
4998,274.333333333333
4999,287.194444444444
5000,290.583333333333
5001,279.833333333333
5002,351.027777777778
5003,288.138888888889
5004,383.527777777778
5005,351.916666666667
5006,289.527777777778
5007,311.888888888889
5008,231.916666666667
5009,315.694444444444
5010,315.972222222222
5011,311.472222222222
5012,251.361111111111
5013,208.694444444444
5014,390.527777777778
5015,255.444444444444
5016,308.666666666667
5017,222.027777777778
5018,329.166666666667
5019,407.833333333333
5020,334.694444444444
5021,263.027777777778
5022,304
5023,357.888888888889
5024,331.333333333333
5025,383.722222222222
5026,299.333333333333
5027,352.027777777778
5028,267.555555555556
5029,296.694444444444
5030,289.527777777778
5031,230.666666666667
5032,303.638888888889
5033,342.527777777778
5034,371.833333333333
5035,335.388888888889
5036,280
5037,309.805555555556
5038,311.777777777778
5039,320.444444444444
5040,248.555555555556
5041,320.138888888889
5042,289.805555555556
5043,236.111111111111
5044,277.194444444444
5045,301.361111111111
5046,390.777777777778
5047,347.5
5048,349.111111111111
5049,245.555555555556
5050,258.833333333333
5051,265.222222222222
5052,279.083333333333
5053,280.472222222222
5054,258.611111111111
5055,340.555555555556
5056,276.138888888889
5057,363.861111111111
5058,342.805555555556
5059,259.138888888889
5060,280.222222222222
5061,302.944444444444
5062,275.222222222222
5063,359.583333333333
5064,277.888888888889
5065,319.611111111111
5066,315.888888888889
5067,312.111111111111
5068,332.25
5069,348.027777777778
5070,298.027777777778
5071,235.305555555556
5072,285.027777777778
5073,356.916666666667
5074,266.083333333333
5075,351.388888888889
5076,311.083333333333
5077,324.944444444444
5078,345.972222222222
5079,289.972222222222
5080,280.25
5081,312.916666666667
5082,256.75
5083,225.666666666667
5084,397.055555555556
5085,203.388888888889
5086,328.583333333333
5087,293.416666666667
5088,322.333333333333
5089,259.555555555556
5090,266.055555555556
5091,280.222222222222
5092,276.75
5093,337.388888888889
5094,313.25
5095,277.111111111111
5096,335.277777777778
5097,279.194444444444
5098,302.583333333333
5099,327.5
5100,268.333333333333
5101,284.916666666667
5102,320.027777777778
5103,312.861111111111
5104,279.527777777778
5105,288.305555555556
5106,283.916666666667
5107,260.388888888889
5108,250.194444444444
5109,325.027777777778
5110,309.611111111111
5111,290.805555555556
5112,200.361111111111
5113,288.277777777778
5114,278
5115,304.861111111111
5116,290.194444444444
5117,293.611111111111
5118,274.166666666667
5119,320.388888888889
5120,291.638888888889
5121,306.972222222222
5122,405.944444444444
5123,385.111111111111
5124,323.611111111111
5125,303.666666666667
5126,274.555555555556
5127,311.638888888889
5128,277.222222222222
5129,277.027777777778
5130,292.722222222222
5131,346.444444444444
5132,312.472222222222
5133,312
5134,289.361111111111
5135,364.138888888889
5136,376.333333333333
5137,334.416666666667
5138,295.916666666667
5139,270.555555555556
5140,378.777777777778
5141,287.805555555556
5142,231.583333333333
5143,310.944444444444
5144,358.972222222222
5145,330.111111111111
5146,277.805555555556
5147,342.638888888889
5148,296.527777777778
5149,212.555555555556
5150,279.277777777778
5151,323.277777777778
5152,305.416666666667
5153,247.416666666667
5154,273.333333333333
5155,309.138888888889
5156,272.472222222222
5157,323.555555555556
5158,323.694444444444
5159,196.25
5160,312.861111111111
5161,329.472222222222
5162,310.472222222222
5163,321.388888888889
5164,239.722222222222
5165,340.75
5166,269.138888888889
5167,364.833333333333
5168,270.111111111111
5169,282.388888888889
5170,276.555555555556
5171,308.583333333333
5172,307.083333333333
5173,279.111111111111
5174,296.222222222222
5175,309.583333333333
5176,256.472222222222
5177,250.777777777778
5178,291.111111111111
5179,296.555555555556
5180,298.777777777778
5181,345.75
5182,312.166666666667
5183,310.416666666667
5184,310.694444444444
5185,301.194444444444
5186,222.777777777778
5187,339.166666666667
5188,325.472222222222
5189,291.222222222222
5190,304.805555555556
5191,248.861111111111
5192,315.388888888889
5193,325.805555555556
5194,315.333333333333
5195,340
5196,379.222222222222
5197,319.333333333333
5198,290.888888888889
5199,338.472222222222
5200,306.611111111111
5201,328.916666666667
5202,344.527777777778
5203,240.222222222222
5204,270.027777777778
5205,306.805555555556
5206,313.388888888889
5207,304.75
5208,362.138888888889
5209,322.527777777778
5210,319.75
5211,270.083333333333
5212,352.194444444444
5213,281.583333333333
5214,250.944444444444
5215,309.277777777778
5216,266.75
5217,311.361111111111
5218,326.5
5219,324.527777777778
5220,278.611111111111
5221,264.055555555556
5222,355.861111111111
5223,316.111111111111
5224,317.111111111111
5225,280.444444444444
5226,293.111111111111
5227,249.527777777778
5228,351.583333333333
5229,297.611111111111
5230,286.527777777778
5231,324.777777777778
5232,308.5
5233,311.027777777778
5234,210.138888888889
5235,266.083333333333
5236,334.861111111111
5237,348.25
5238,321.944444444444
5239,310.305555555556
5240,316.361111111111
5241,345.694444444444
5242,249.972222222222
5243,264.944444444444
5244,313.388888888889
5245,252.638888888889
5246,321.944444444444
5247,269.916666666667
5248,329.555555555556
5249,252.638888888889
5250,333.972222222222
5251,361.722222222222
5252,276.638888888889
5253,362.944444444444
5254,308.694444444444
5255,250.361111111111
5256,254.444444444444
5257,283.861111111111
5258,321.916666666667
5259,312.888888888889
5260,314.277777777778
5261,337.805555555556
5262,264.444444444444
5263,290.944444444444
5264,348.5
5265,369.944444444444
5266,331.861111111111
5267,326.166666666667
5268,234.361111111111
5269,348.166666666667
5270,331.472222222222
5271,324.444444444444
5272,373.361111111111
5273,336.75
5274,289.277777777778
5275,367.25
5276,324.388888888889
5277,291.111111111111
5278,388.055555555556
5279,343.416666666667
5280,303.055555555556
5281,264.222222222222
5282,299.777777777778
5283,300.833333333333
5284,339.666666666667
5285,305.055555555556
5286,273.555555555556
5287,292.611111111111
5288,340.555555555556
5289,321.916666666667
5290,255.833333333333
5291,317.805555555556
5292,264.638888888889
5293,252.472222222222
5294,330.694444444444
5295,244.583333333333
5296,300.638888888889
5297,248.527777777778
5298,232.25
5299,267.222222222222
5300,292.694444444444
5301,232.638888888889
5302,360.666666666667
5303,307.444444444444
5304,241.805555555556
5305,279.833333333333
5306,388.472222222222
5307,252.722222222222
5308,316.138888888889
5309,299.111111111111
5310,276.222222222222
5311,267.472222222222
5312,284.25
5313,303.305555555556
5314,235.527777777778
5315,283.694444444444
5316,328.472222222222
5317,326.305555555556
5318,220.888888888889
5319,339
5320,267.277777777778
5321,271.916666666667
5322,392.972222222222
5323,280.805555555556
5324,319.805555555556
5325,271.75
5326,302.388888888889
5327,333.861111111111
5328,334.305555555556
5329,300.638888888889
5330,377.916666666667
5331,327.527777777778
5332,251.555555555556
5333,353.388888888889
5334,266.777777777778
5335,246.138888888889
5336,320.361111111111
5337,329.055555555556
5338,283.722222222222
5339,313.083333333333
5340,322.944444444444
5341,296.555555555556
5342,264.583333333333
5343,270.361111111111
5344,311.972222222222
5345,288.944444444444
5346,323.111111111111
5347,266.944444444444
5348,318.611111111111
5349,272.611111111111
5350,215.083333333333
5351,242.333333333333
5352,276.805555555556
5353,240.25
5354,350.638888888889
5355,243.777777777778
5356,387.027777777778
5357,330.888888888889
5358,268.694444444444
5359,281.888888888889
5360,319.416666666667
5361,270.972222222222
5362,301.777777777778
5363,257.138888888889
5364,269.194444444444
5365,268.833333333333
5366,340.444444444444
5367,352.166666666667
5368,295.5
5369,277.888888888889
5370,272.833333333333
5371,381.305555555556
5372,295.361111111111
5373,291.305555555556
5374,290.25
5375,330.527777777778
5376,305.416666666667
5377,285.388888888889
5378,288.527777777778
5379,274.083333333333
5380,273
5381,327.472222222222
5382,305.055555555556
5383,291.666666666667
5384,252.444444444444
5385,255.694444444444
5386,351.722222222222
5387,307.722222222222
5388,356.222222222222
5389,328.5
5390,277.194444444444
5391,312.25
5392,313.888888888889
5393,301.472222222222
5394,288.805555555556
5395,292.777777777778
5396,230.611111111111
5397,288
5398,282.027777777778
5399,310.916666666667
5400,302.388888888889
5401,287.25
5402,308.333333333333
5403,312.305555555556
5404,262.194444444444
5405,346.277777777778
5406,317.333333333333
5407,265.166666666667
5408,281.638888888889
5409,351.944444444444
5410,392.972222222222
5411,345.416666666667
5412,341.583333333333
5413,271.777777777778
5414,346.944444444444
5415,343.111111111111
5416,302.666666666667
5417,280.277777777778
5418,288.388888888889
5419,335.722222222222
5420,342.277777777778
5421,262.194444444444
5422,333.333333333333
5423,295.583333333333
5424,298.333333333333
5425,271.555555555556
5426,209.194444444444
5427,293.416666666667
5428,281.111111111111
5429,306.5
5430,267
5431,343.138888888889
5432,360.805555555556
5433,289.722222222222
5434,308.416666666667
5435,285.472222222222
5436,304.388888888889
5437,304.166666666667
5438,320.944444444444
5439,265.055555555556
5440,318.916666666667
5441,284.472222222222
5442,290.083333333333
5443,334.805555555556
5444,344.361111111111
5445,317.777777777778
5446,323.805555555556
5447,340.805555555556
5448,230.944444444444
5449,308.611111111111
5450,278.638888888889
5451,338.194444444444
5452,349.277777777778
5453,254.861111111111
5454,325.027777777778
5455,323.861111111111
5456,266.138888888889
5457,267.861111111111
5458,268.805555555556
5459,299.111111111111
5460,291.805555555556
5461,340.5
5462,283.333333333333
5463,174.694444444444
5464,285.75
5465,312.111111111111
5466,224.333333333333
5467,304.416666666667
5468,312.944444444444
5469,237.888888888889
5470,260.722222222222
5471,281.166666666667
5472,287.222222222222
5473,322.027777777778
5474,260.583333333333
5475,291.194444444444
5476,285.805555555556
5477,307.583333333333
5478,274.5
5479,269.944444444444
5480,295.388888888889
5481,333.611111111111
5482,270.805555555556
5483,346.305555555556
5484,298.388888888889
5485,180.055555555556
5486,304.666666666667
5487,364.666666666667
5488,325.5
5489,246.722222222222
5490,364.583333333333
5491,310.444444444444
5492,214.75
5493,387.666666666667
5494,364.472222222222
5495,296.444444444444
5496,409.305555555556
5497,289
5498,280.722222222222
5499,298.166666666667
5500,368.722222222222
5501,249.027777777778
5502,277.833333333333
5503,248.861111111111
5504,312.805555555556
5505,311.666666666667
5506,267.166666666667
5507,295.555555555556
5508,224.388888888889
5509,242.416666666667
5510,312.416666666667
5511,257.555555555556
5512,338.111111111111
5513,259.138888888889
5514,270.25
5515,338.027777777778
5516,320.388888888889
5517,313.833333333333
5518,389.75
5519,314.444444444444
5520,340.722222222222
5521,269.361111111111
5522,260.361111111111
5523,284.25
5524,336.055555555556
5525,267.75
5526,355.444444444444
5527,400.138888888889
5528,229.861111111111
5529,317.416666666667
5530,396.75
5531,291.888888888889
5532,307.472222222222
5533,326.111111111111
5534,337.888888888889
5535,325.555555555556
5536,287.833333333333
5537,311.25
5538,316.083333333333
5539,275.333333333333
5540,313.222222222222
5541,285.25
5542,311.277777777778
5543,284.555555555556
5544,297.083333333333
5545,218.361111111111
5546,322.555555555556
5547,312.111111111111
5548,244.611111111111
5549,344.472222222222
5550,326
5551,335.944444444444
5552,231.722222222222
5553,255.666666666667
5554,283.111111111111
5555,313.444444444444
5556,330.5
5557,288.138888888889
5558,302.472222222222
5559,324.055555555556
5560,246.5
5561,251.527777777778
5562,297.861111111111
5563,314.194444444444
5564,244.361111111111
5565,241
5566,219.666666666667
5567,311.666666666667
5568,277.833333333333
5569,312.083333333333
5570,341.111111111111
5571,324.611111111111
5572,348.527777777778
5573,266.333333333333
5574,333.916666666667
5575,294.666666666667
5576,352.777777777778
5577,339.555555555556
5578,364.055555555556
5579,352.888888888889
5580,344.611111111111
5581,315.25
5582,311.361111111111
5583,327.805555555556
5584,312.055555555556
5585,358.777777777778
5586,266.027777777778
5587,328.333333333333
5588,259.583333333333
5589,291.138888888889
5590,346.833333333333
5591,310.694444444444
5592,267.277777777778
5593,305.916666666667
5594,284.888888888889
5595,263
5596,298
5597,249.194444444444
5598,308.861111111111
5599,268.194444444444
5600,279.555555555556
5601,262.111111111111
5602,342.666666666667
5603,327.555555555556
5604,270.361111111111
5605,270.916666666667
5606,298.805555555556
5607,294.583333333333
5608,298.583333333333
5609,285.166666666667
5610,326.166666666667
5611,242.388888888889
5612,249.888888888889
5613,316.666666666667
5614,358.555555555556
5615,275.555555555556
5616,269.805555555556
5617,320.277777777778
5618,308.611111111111
5619,280.194444444444
5620,348.5
5621,272.361111111111
5622,290.916666666667
5623,304.472222222222
5624,314.166666666667
5625,343.805555555556
5626,273.555555555556
5627,336.194444444444
5628,276
5629,286.944444444444
5630,300.444444444444
5631,288.083333333333
5632,302.666666666667
5633,354.5
5634,282.25
5635,205.805555555556
5636,270.277777777778
5637,325.166666666667
5638,338.666666666667
5639,339.055555555556
5640,300.361111111111
5641,305.305555555556
5642,289.583333333333
5643,296.611111111111
5644,347.027777777778
5645,358.944444444444
5646,216.805555555556
5647,346.25
5648,341.472222222222
5649,346.888888888889
5650,247.666666666667
5651,343.583333333333
5652,256.166666666667
5653,314.111111111111
5654,280.722222222222
5655,257.472222222222
5656,352.027777777778
5657,252.055555555556
5658,327.25
5659,366.611111111111
5660,241.666666666667
5661,341.833333333333
5662,310.888888888889
5663,283.277777777778
5664,247.388888888889
5665,291.055555555556
5666,247.388888888889
5667,293.861111111111
5668,256.25
5669,273.166666666667
5670,293.638888888889
5671,236.555555555556
5672,269.472222222222
5673,252.305555555556
5674,335.75
5675,329.583333333333
5676,298.194444444444
5677,277.722222222222
5678,294.222222222222
5679,345.75
5680,297.944444444444
5681,293.611111111111
5682,272.194444444444
5683,310.694444444444
5684,277.472222222222
5685,320.694444444444
5686,323.861111111111
5687,276.222222222222
5688,364.388888888889
5689,350.805555555556
5690,376.25
5691,307.388888888889
5692,289.666666666667
5693,303.194444444444
5694,279.5
5695,339.388888888889
5696,289.666666666667
5697,256.833333333333
5698,269.055555555556
5699,331.888888888889
5700,232.888888888889
5701,267.555555555556
5702,274.388888888889
5703,269.388888888889
5704,387.805555555556
5705,283.916666666667
5706,281.611111111111
5707,276.777777777778
5708,297.611111111111
5709,357.138888888889
5710,377.916666666667
5711,301.416666666667
5712,331.361111111111
5713,345.611111111111
5714,321.777777777778
5715,300.055555555556
5716,261.388888888889
5717,296.611111111111
5718,252.027777777778
5719,282.722222222222
5720,301.805555555556
5721,236.166666666667
5722,280.166666666667
5723,262.805555555556
5724,321.25
5725,261.083333333333
5726,319.194444444444
5727,355.305555555556
5728,328.75
5729,375
5730,305.416666666667
5731,351.111111111111
5732,271.583333333333
5733,315.361111111111
5734,304.611111111111
5735,310.638888888889
5736,294.083333333333
5737,352.361111111111
5738,355.916666666667
5739,210.305555555556
5740,258.722222222222
5741,344.972222222222
5742,294.861111111111
5743,297
5744,282.833333333333
5745,337.361111111111
5746,222.361111111111
5747,205.611111111111
5748,347.138888888889
5749,337.666666666667
5750,277.583333333333
5751,288.722222222222
5752,325.944444444444
5753,328.583333333333
5754,347.944444444444
5755,283.333333333333
5756,221.944444444444
5757,277.555555555556
5758,290.277777777778
5759,312.5
5760,257.388888888889
5761,213.527777777778
5762,190.777777777778
5763,268.416666666667
5764,316.305555555556
5765,256.972222222222
5766,279.194444444444
5767,312.166666666667
5768,308.555555555556
5769,297.833333333333
5770,342.833333333333
5771,251.305555555556
5772,297.416666666667
5773,349.444444444444
5774,376.444444444444
5775,267.361111111111
5776,259.166666666667
5777,341
5778,308.388888888889
5779,288.444444444444
5780,289.611111111111
5781,315.833333333333
5782,260.944444444444
5783,348.527777777778
5784,355.888888888889
5785,323.472222222222
5786,237.916666666667
5787,342.25
5788,370.055555555556
5789,248.527777777778
5790,309.083333333333
5791,345.666666666667
5792,343.055555555556
5793,314.277777777778
5794,307.277777777778
5795,264.555555555556
5796,320.277777777778
5797,225.638888888889
5798,287
5799,317.333333333333
5800,254.25
5801,266.638888888889
5802,272.972222222222
5803,285.222222222222
5804,276.611111111111
5805,289.527777777778
5806,267.083333333333
5807,322.611111111111
5808,275.472222222222
5809,285.75
5810,233.5
5811,312.833333333333
5812,315.555555555556
5813,357.166666666667
5814,323.75
5815,351
5816,315.527777777778
5817,369.055555555556
5818,220.166666666667
5819,313.166666666667
5820,265.805555555556
5821,325.388888888889
5822,289.472222222222
5823,253.166666666667
5824,306.055555555556
5825,303.166666666667
5826,306.194444444444
5827,304.638888888889
5828,302.694444444444
5829,259.638888888889
5830,343.222222222222
5831,394.138888888889
5832,345.694444444444
5833,352.555555555556
5834,265.055555555556
5835,295
5836,295.527777777778
5837,326.944444444444
5838,281.25
5839,343.055555555556
5840,232.472222222222
5841,306.111111111111
5842,308.083333333333
5843,298.194444444444
5844,326.027777777778
5845,316.388888888889
5846,288.055555555556
5847,290.75
5848,337.277777777778
5849,263.138888888889
5850,304.666666666667
5851,297.888888888889
5852,355.277777777778
5853,341.388888888889
5854,353.055555555556
5855,209.555555555556
5856,313.638888888889
5857,264.083333333333
5858,224.638888888889
5859,241
5860,311.527777777778
5861,353.888888888889
5862,325.5
5863,328.166666666667
5864,307.166666666667
5865,302.527777777778
5866,343.222222222222
5867,313.805555555556
5868,354.361111111111
5869,321.916666666667
5870,287.222222222222
5871,265.638888888889
5872,323.611111111111
5873,311.25
5874,308.861111111111
5875,280.166666666667
5876,258.361111111111
5877,260.027777777778
5878,275.777777777778
5879,268.888888888889
5880,304.361111111111
5881,345.138888888889
5882,287.444444444444
5883,267.138888888889
5884,267.972222222222
5885,351.333333333333
5886,276.805555555556
5887,371.277777777778
5888,306.638888888889
5889,288.75
5890,276.638888888889
5891,239.611111111111
5892,399.861111111111
5893,239.222222222222
5894,285.444444444444
5895,340.027777777778
5896,317.638888888889
5897,265.444444444444
5898,300.638888888889
5899,353.555555555556
5900,294.583333333333
5901,341.361111111111
5902,315.944444444444
5903,379.277777777778
5904,308.888888888889
5905,305.388888888889
5906,339.472222222222
5907,377.833333333333
5908,302.361111111111
5909,277.083333333333
5910,285.416666666667
5911,288.638888888889
5912,313.694444444444
5913,339.027777777778
5914,290.666666666667
5915,299.972222222222
5916,236.722222222222
5917,195.638888888889
5918,323.833333333333
5919,288.222222222222
5920,230.388888888889
5921,238.111111111111
5922,269.055555555556
5923,278.222222222222
5924,301.666666666667
5925,347.611111111111
5926,315.777777777778
5927,354.027777777778
5928,305.694444444444
5929,334.861111111111
5930,342.027777777778
5931,343
5932,273.638888888889
5933,306.972222222222
5934,293
5935,261.555555555556
5936,290.861111111111
5937,334.277777777778
5938,209.861111111111
5939,330.666666666667
5940,314.777777777778
5941,281.388888888889
5942,264.305555555556
5943,328.5
5944,290.055555555556
5945,306.25
5946,267.75
5947,363.472222222222
5948,300.25
5949,293.972222222222
5950,279.027777777778
5951,229.555555555556
5952,332.694444444444
5953,223.138888888889
5954,356.805555555556
5955,296.805555555556
5956,271.694444444444
5957,324.583333333333
5958,287.944444444444
5959,326.916666666667
5960,322.611111111111
5961,297.305555555556
5962,342.805555555556
5963,282.305555555556
5964,209.888888888889
5965,352.416666666667
5966,268.666666666667
5967,329.194444444444
5968,250.638888888889
5969,282.888888888889
5970,299
5971,202.611111111111
5972,334.638888888889
5973,341.416666666667
5974,330.444444444444
5975,325.944444444444
5976,296.916666666667
5977,331.222222222222
5978,275.333333333333
5979,280.638888888889
5980,360.833333333333
5981,352.416666666667
5982,296
5983,339.361111111111
5984,264.138888888889
5985,324.666666666667
5986,283.111111111111
5987,304.944444444444
5988,225.861111111111
5989,318.888888888889
5990,361.444444444444
5991,323.361111111111
5992,310.305555555556
5993,334.333333333333
5994,393.333333333333
5995,342.638888888889
5996,289.138888888889
5997,213.416666666667
5998,346
5999,274.833333333333
6000,277.361111111111
6001,340.527777777778
6002,314.583333333333
6003,324.5
6004,291.472222222222
6005,272.277777777778
6006,308.861111111111
6007,344.805555555556
6008,319.305555555556
6009,222.694444444444
6010,367.555555555556
6011,262.305555555556
6012,345.833333333333
6013,234.916666666667
6014,324.083333333333
6015,278.527777777778
6016,378.75
6017,324.166666666667
6018,374.583333333333
6019,358.972222222222
6020,221.583333333333
6021,349.416666666667
6022,341.555555555556
6023,252.527777777778
6024,327.416666666667
6025,256.527777777778
6026,294.361111111111
6027,378.861111111111
6028,342.416666666667
6029,274.277777777778
6030,242.5
6031,337.805555555556
6032,295.722222222222
6033,291.388888888889
6034,241.555555555556
6035,316.75
6036,295.777777777778
6037,367.027777777778
6038,275.083333333333
6039,288.722222222222
6040,296.833333333333
6041,300.972222222222
6042,302.861111111111
6043,304.694444444444
6044,295.555555555556
6045,283.472222222222
6046,330.722222222222
6047,344.833333333333
6048,274.777777777778
6049,323.388888888889
6050,366.972222222222
6051,277.527777777778
6052,283.416666666667
6053,278.083333333333
6054,358.833333333333
6055,343.166666666667
6056,357.944444444444
6057,257.361111111111
6058,321.222222222222
6059,277.472222222222
6060,275.583333333333
6061,357.777777777778
6062,302.444444444444
6063,348.583333333333
6064,394.583333333333
6065,293.916666666667
6066,308.583333333333
6067,307.5
6068,343.361111111111
6069,288.194444444444
6070,248.194444444444
6071,368.861111111111
6072,288.277777777778
6073,310.25
6074,338.5
6075,291.25
6076,242.5
6077,319.527777777778
6078,324.888888888889
6079,291.194444444444
6080,345.055555555556
6081,344.055555555556
6082,356.888888888889
6083,281.611111111111
6084,368.583333333333
6085,348.722222222222
6086,309.972222222222
6087,347.833333333333
6088,315.722222222222
6089,311.194444444444
6090,272.666666666667
6091,361.527777777778
6092,264.638888888889
6093,344.138888888889
6094,365.888888888889
6095,304.194444444444
6096,334.194444444444
6097,342.777777777778
6098,261.805555555556
6099,339.25
6100,318.555555555556
6101,297.75
6102,269.472222222222
6103,258.388888888889
6104,334.472222222222
6105,284.583333333333
6106,258.444444444444
6107,329.25
6108,276.805555555556
6109,349.083333333333
6110,336.611111111111
6111,310
6112,382.333333333333
6113,313.333333333333
6114,355.611111111111
6115,302
6116,297.194444444444
6117,285.333333333333
6118,344.027777777778
6119,380.111111111111
6120,309.777777777778
6121,263.861111111111
6122,325.722222222222
6123,372.361111111111
6124,306.944444444444
6125,217.361111111111
6126,330.666666666667
6127,295.833333333333
6128,301.611111111111
6129,333.722222222222
6130,281.833333333333
6131,293.194444444444
6132,310.277777777778
6133,280.361111111111
6134,305.833333333333
6135,314.777777777778
6136,290.166666666667
6137,260.833333333333
6138,312.027777777778
6139,355.361111111111
6140,312.833333333333
6141,333
6142,330.361111111111
6143,252.666666666667
6144,211.416666666667
6145,293.638888888889
6146,245.055555555556
6147,332.916666666667
6148,375.25
6149,304.75
6150,330.861111111111
6151,295.416666666667
6152,282.027777777778
6153,319.888888888889
6154,307.472222222222
6155,281.888888888889
6156,382.388888888889
6157,252.333333333333
6158,263.666666666667
6159,327.416666666667
6160,270.777777777778
6161,367.305555555556
6162,255.138888888889
6163,283.611111111111
6164,242.305555555556
6165,373.333333333333
6166,295.472222222222
6167,400.944444444444
6168,343.222222222222
6169,273.277777777778
6170,337.083333333333
6171,409.138888888889
6172,291.888888888889
6173,356.944444444444
6174,372.722222222222
6175,277
6176,259.722222222222
6177,278.194444444444
6178,295.75
6179,365.888888888889
6180,298.111111111111
6181,296.222222222222
6182,306.861111111111
6183,308.166666666667
6184,267.527777777778
6185,376.027777777778
6186,355.416666666667
6187,276.416666666667
6188,317.972222222222
6189,320.361111111111
6190,298.25
6191,324.944444444444
6192,256.833333333333
6193,248.416666666667
6194,284.666666666667
6195,249.055555555556
6196,261.75
6197,319.305555555556
6198,309.555555555556
6199,298.694444444444
6200,292.305555555556
6201,353.25
6202,338.694444444444
6203,284.416666666667
6204,343.5
6205,332.055555555556
6206,263.666666666667
6207,304.666666666667
6208,219.638888888889
6209,282.944444444444
6210,271.083333333333
6211,295.111111111111
6212,333.083333333333
6213,333.916666666667
6214,288.805555555556
6215,300.666666666667
6216,282.333333333333
6217,310.638888888889
6218,285.666666666667
6219,385.861111111111
6220,339.222222222222
6221,330.805555555556
6222,274.666666666667
6223,310.527777777778
6224,268.75
6225,337.388888888889
6226,286.861111111111
6227,281.611111111111
6228,340.222222222222
6229,350.416666666667
6230,382.861111111111
6231,314.527777777778
6232,317.361111111111
6233,342.222222222222
6234,289.555555555556
6235,254.611111111111
6236,264
6237,299.916666666667
6238,269.611111111111
6239,278.083333333333
6240,243.388888888889
6241,262.194444444444
6242,305.472222222222
6243,242.388888888889
6244,316.75
6245,243.194444444444
6246,348.75
6247,294.277777777778
6248,275.416666666667
6249,264.138888888889
6250,333.777777777778
6251,267.527777777778
6252,264.944444444444
6253,229.333333333333
6254,319.277777777778
6255,341.388888888889
6256,251.888888888889
6257,344.472222222222
6258,349.055555555556
6259,277.75
6260,289.25
6261,383.555555555556
6262,278.805555555556
6263,264.611111111111
6264,302.166666666667
6265,359.805555555556
6266,289.472222222222
6267,341.694444444444
6268,344.138888888889
6269,277.805555555556
6270,306.333333333333
6271,274.055555555556
6272,355.083333333333
6273,291.833333333333
6274,287.888888888889
6275,398.083333333333
6276,341.861111111111
6277,283.361111111111
6278,317.416666666667
6279,329.583333333333
6280,258.722222222222
6281,357.027777777778
6282,312.972222222222
6283,276.222222222222
6284,333.833333333333
